open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_open,pre_open_time,pre_high,pre_high_time,pre_low,pre_low_time,pre_close,pre_close_time,first_fifteen_open,first_fifteen_open_time,first_fifteen_high,first_fifteen_high_time,first_fifteen_low,first_fifteen_low_time,first_fifteen_close,first_fifteen_close_time,first_thirty_open,first_thirty_open_time,first_thirty_high,first_thirty_high_time,first_thirty_low,first_thirty_low_time,first_thirty_close,first_thirty_close_time,first_hour_open,first_hour_open_time,first_hour_high,first_hour_high_time,first_hour_low,first_hour_low_time,first_hour_close,first_hour_close_time,ten_thirty_to_close_open,ten_thirty_to_close_open_time,ten_thirty_to_close_high,ten_thirty_to_close_high_time,ten_thirty_to_close_low,ten_thirty_to_close_low_time,ten_thirty_to_close_close,ten_thirty_to_close_close_time,second_fifteen_open,second_fifteen_open_time,second_fifteen_high,second_fifteen_high_time,second_fifteen_low,second_fifteen_low_time,second_fifteen_close,second_fifteen_close_time,second_thirty_open,second_thirty_open_time,second_thirty_high,second_thirty_high_time,second_thirty_low,second_thirty_low_time,second_thirty_close,second_thirty_close_time,second_hour_open,second_hour_open_time,second_hour_high,second_hour_high_time,second_hour_low,second_hour_low_time,second_hour_close,second_hour_close_time,eleven_thirty_to_close_open,eleven_thirty_to_close_open_time,eleven_thirty_to_close_high,eleven_thirty_to_close_high_time,eleven_thirty_to_close_low,eleven_thirty_to_close_low_time,eleven_thirty_to_close_close,eleven_thirty_to_close_close_time,third_fifteen_open,third_fifteen_open_time,third_fifteen_high,third_fifteen_high_time,third_fifteen_low,third_fifteen_low_time,third_fifteen_close,third_fifteen_close_time,third_thirty_open,third_thirty_open_time,third_thirty_high,third_thirty_high_time,third_thirty_low,third_thirty_low_time,third_thirty_close,third_thirty_close_time,third_hour_open,third_hour_open_time,third_hour_high,third_hour_high_time,third_hour_low,third_hour_low_time,third_hour_close,third_hour_close_time,twelve_thirty_to_close_open,twelve_thirty_to_close_open_time,twelve_thirty_to_close_high,twelve_thirty_to_close_high_time,twelve_thirty_to_close_low,twelve_thirty_to_close_low_time,twelve_thirty_to_close_close,twelve_thirty_to_close_close_time,float,shares,market_cap
10.9,11.05,7.78,7.88,5761816,2021-04-05 05:00:00,IGIC,2021-04-05,8.16,33.57843137254902,True,17.98,07:35:00,19.3,07:30:00,9.75,08:50:00,10.02,09:30:00,10.0385,09:35:00,11.05,09:30:00,9.11,09:35:00,9.3,09:45:00,10.0385,09:35:00,11.05,09:30:00,8.63,09:50:00,9.04,10:00:00,10.0385,09:35:00,11.05,09:30:00,8.63,09:50:00,8.98,10:30:00,8.98,10:35:00,9.22,10:30:00,7.78,13:25:00,7.81,16:00:00,9.3,09:50:00,10.19,09:45:00,8.63,09:50:00,9.04,10:00:00,9.09,10:05:00,9.3,10:05:00,8.7,10:15:00,8.98,10:30:00,8.98,10:35:00,9.22,10:30:00,8.15,11:25:00,8.36,11:30:00,8.37,11:35:00,8.73,11:45:00,7.78,13:25:00,7.81,16:00:00,9.09,10:05:00,9.3,10:05:00,8.7,10:15:00,8.886,10:15:00,8.98,10:35:00,9.22,10:30:00,8.38,11:00:00,8.46,11:00:00,8.37,11:35:00,8.73,11:45:00,8.22,12:20:00,8.38,12:30:00,8.38,12:35:00,8.4601,12:40:00,7.78,13:25:00,7.81,16:00:00,24.67,45.5,371.28
2.51,3.05,2.24,2.31,12201073,2020-11-18 06:00:00,IHT,2020-11-18,1.9,32.10526315789473,True,2.03,08:30:00,3.25,08:45:00,2.03,08:30:00,2.42,09:30:00,2.43,09:35:00,2.73,09:45:00,2.32,09:35:00,2.5299,09:45:00,2.43,09:35:00,2.73,09:45:00,2.32,09:35:00,2.46,10:00:00,2.43,09:35:00,3.05,10:25:00,2.32,09:35:00,2.7335,10:30:00,2.739,10:35:00,2.82,10:30:00,2.24,14:35:00,2.36,16:00:00,2.535,09:50:00,2.73,09:45:00,2.34,09:50:00,2.46,10:00:00,2.46,10:05:00,3.05,10:25:00,2.4,10:00:00,2.7335,10:30:00,2.739,10:35:00,2.82,10:30:00,2.29,11:20:00,2.34,11:30:00,2.3303,11:35:00,2.5,11:55:00,2.24,14:35:00,2.36,16:00:00,2.46,10:05:00,2.7983,10:10:00,2.4,10:00:00,2.63,10:15:00,2.739,10:35:00,2.82,10:30:00,2.34,11:00:00,2.39,11:00:00,2.3303,11:35:00,2.5,11:55:00,2.31,11:35:00,2.39,12:30:00,2.4,12:35:00,2.49,12:50:00,2.24,14:35:00,2.36,16:00:00,2.74,9.07,17.23
7.41,8.68,5.7501,6.43,37399355,2021-05-13 05:00:00,IHT,2021-05-13,5.63,31.616341030195382,True,6.54,07:35:00,8.44,09:30:00,6.26,09:05:00,8.35,09:30:00,8.3499,09:35:00,8.68,09:35:00,7.4,09:30:00,7.62,09:45:00,8.3499,09:35:00,8.68,09:35:00,7.4,09:30:00,7.7694,10:00:00,8.3499,09:35:00,8.68,09:35:00,7.12,10:10:00,7.49,10:30:00,7.4999,10:35:00,8.09,10:55:00,5.7501,15:20:00,6.38,16:00:00,7.63,09:50:00,8.65,09:45:00,7.61,09:45:00,7.7694,10:00:00,7.8,10:05:00,8.27,10:00:00,7.12,10:10:00,7.49,10:30:00,7.4999,10:35:00,8.09,10:55:00,6.6101,11:25:00,6.7799,11:30:00,6.74,11:35:00,7.43,12:30:00,5.7501,15:20:00,6.38,16:00:00,7.8,10:05:00,8.27,10:00:00,7.12,10:10:00,7.7351,10:15:00,7.4999,10:35:00,8.09,10:55:00,7.26,10:30:00,7.4201,11:00:00,6.74,11:35:00,7.43,12:30:00,6.5301,11:50:00,7.24,12:30:00,7.24,12:35:00,7.43,12:30:00,5.7501,15:20:00,6.38,16:00:00,2.74,9.07,51.06
6.96,7.55,5.66,5.92,8500910,2021-05-20 05:00:00,IHT,2021-05-20,5.25,32.57142857142857,True,5.09,08:20:00,7.55,09:30:00,5.06,08:05:00,6.8205,09:30:00,6.8258,09:35:00,7.55,09:30:00,6.23,09:35:00,6.52,09:45:00,6.8258,09:35:00,7.55,09:30:00,6.23,09:35:00,6.7599,10:00:00,6.8258,09:35:00,7.55,09:30:00,6.12,10:20:00,6.35,10:30:00,6.33,10:35:00,6.47,12:50:00,5.62,16:00:00,5.63,16:00:00,6.52,09:50:00,6.82,09:45:00,6.32,09:50:00,6.7599,10:00:00,6.7599,10:05:00,6.97,10:05:00,6.12,10:20:00,6.35,10:30:00,6.33,10:35:00,6.4,10:35:00,5.95,10:45:00,6.24,11:30:00,6.26,11:35:00,6.47,12:50:00,5.62,16:00:00,5.63,16:00:00,6.7599,10:05:00,6.97,10:05:00,6.34,10:00:00,6.63,10:15:00,6.33,10:35:00,6.4,10:35:00,5.95,10:45:00,6.15,11:00:00,6.26,11:35:00,6.3,11:30:00,6.0,11:45:00,6.02,12:30:00,6.0001,12:35:00,6.47,12:50:00,5.62,16:00:00,5.63,16:00:00,2.74,9.07,47.62
17.94,25.0,15.12,18.56,13006866,2021-06-25 05:00:00,IKNX,2021-06-25,11.3,58.76106194690265,True,13.89,09:15:00,19.0,09:30:00,13.25,09:10:00,16.16,09:30:00,17.3,09:35:00,19.0,09:30:00,15.12,09:45:00,15.79,09:45:00,17.3,09:35:00,19.3,10:00:00,15.12,09:45:00,16.92,10:00:00,17.3,09:35:00,19.3,10:00:00,15.12,09:45:00,18.02,10:30:00,18.0131,10:35:00,25.0,12:10:00,17.2,10:30:00,17.8,16:00:00,15.67,09:50:00,19.3,10:00:00,15.12,09:45:00,16.92,10:00:00,16.93,10:05:00,19.3,10:00:00,15.22,10:20:00,18.02,10:30:00,18.0131,10:35:00,24.97,11:30:00,17.2,10:30:00,24.2,11:30:00,24.18,11:35:00,25.0,12:10:00,17.5,16:00:00,17.8,16:00:00,16.93,10:05:00,19.3,10:00:00,15.43,10:05:00,15.52,10:15:00,18.0131,10:35:00,21.85,10:45:00,17.2,10:30:00,19.4392,11:00:00,24.18,11:35:00,25.0,12:10:00,21.51,12:20:00,23.0,12:30:00,22.7473,12:35:00,23.49,12:50:00,17.5,16:00:00,17.8,16:00:00,,,
1.62,2.54,1.41,1.52,95750928,2020-11-12 06:00:00,IMAC,2020-11-12,0.833,94.4777911164466,True,1.73,07:35:00,2.3,09:30:00,1.54,09:15:00,2.23,09:30:00,2.23,09:35:00,2.54,09:35:00,1.55,09:30:00,2.16,09:45:00,2.23,09:35:00,2.54,09:35:00,1.55,09:30:00,1.83,10:00:00,2.23,09:35:00,2.54,09:35:00,1.55,09:30:00,1.6211,10:30:00,1.625,10:35:00,1.87,11:20:00,1.41,13:55:00,1.55,16:00:00,2.16,09:50:00,2.3,09:45:00,1.81,10:00:00,1.83,10:00:00,1.83,10:05:00,1.98,10:00:00,1.62,10:25:00,1.6211,10:30:00,1.625,10:35:00,1.87,11:20:00,1.57,10:50:00,1.7,11:30:00,1.6901,11:35:00,1.71,11:30:00,1.41,13:55:00,1.55,16:00:00,1.83,10:05:00,1.98,10:00:00,1.66,10:10:00,1.7388,10:15:00,1.625,10:35:00,1.72,10:40:00,1.57,10:50:00,1.614,11:00:00,1.6901,11:35:00,1.71,11:30:00,1.51,11:50:00,1.5599,12:30:00,1.56,12:35:00,1.59,12:35:00,1.41,13:55:00,1.55,16:00:00,15.59,24.01,20.00
1.61,1.74,1.3,1.47,15857560,2020-12-30 06:00:00,IMAC,2020-12-30,1.1858,35.77331759149943,True,1.24,09:00:00,1.93,09:20:00,1.18,08:15:00,1.5131,09:30:00,1.51,09:35:00,1.74,09:40:00,1.45,09:30:00,1.5589,09:45:00,1.51,09:35:00,1.74,09:40:00,1.36,10:00:00,1.395,10:00:00,1.51,09:35:00,1.74,09:40:00,1.36,10:00:00,1.4285,10:30:00,1.425,10:35:00,1.58,14:05:00,1.3,11:35:00,1.45,16:00:00,1.5512,09:50:00,1.74,09:45:00,1.36,10:00:00,1.395,10:00:00,1.39,10:05:00,1.61,10:00:00,1.36,10:00:00,1.4285,10:30:00,1.425,10:35:00,1.4699,10:40:00,1.37,11:20:00,1.3781,11:30:00,1.375,11:35:00,1.58,14:05:00,1.3,11:35:00,1.45,16:00:00,1.39,10:05:00,1.61,10:00:00,1.36,10:00:00,1.4391,10:15:00,1.425,10:35:00,1.4699,10:40:00,1.4,11:00:00,1.42,11:00:00,1.375,11:35:00,1.44,12:25:00,1.3,11:35:00,1.385,12:30:00,1.39,12:35:00,1.58,14:05:00,1.36,13:00:00,1.45,16:00:00,15.59,24.01,28.47
7.01,7.95,5.215,5.69,284920830,2020-12-10 06:00:00,IMMP,2020-12-10,2.16,224.537037037037,True,4.99,07:35:00,7.65,09:30:00,4.8,07:50:00,7.48,09:30:00,7.47,09:35:00,7.95,09:40:00,6.62,09:45:00,6.99,09:45:00,7.47,09:35:00,7.95,09:40:00,6.62,09:45:00,7.11,10:00:00,7.47,09:35:00,7.95,09:40:00,5.81,10:25:00,6.1,10:30:00,6.1,10:35:00,7.1,14:55:00,5.22,12:05:00,5.69,16:00:00,6.99,09:50:00,7.79,09:45:00,6.62,09:45:00,7.11,10:00:00,7.12,10:05:00,7.25,10:00:00,5.81,10:25:00,6.1,10:30:00,6.1,10:35:00,6.85,10:50:00,5.68,11:30:00,5.71,11:30:00,5.71,11:35:00,7.1,14:55:00,5.22,12:05:00,5.69,16:00:00,7.12,10:05:00,7.25,10:00:00,6.11,10:10:00,6.36,10:15:00,6.1,10:35:00,6.85,10:50:00,5.89,10:30:00,6.38,11:00:00,5.71,11:35:00,6.1,11:30:00,5.22,12:05:00,5.67,12:30:00,5.665,12:35:00,7.1,14:55:00,5.25,13:10:00,5.69,16:00:00,61.59,64.87,140.12
59.21,63.78,33.68,39.01,8863807,2021-02-18 06:00:00,IMNM,2021-02-18,22.22,166.47164716471647,True,75.0,07:35:00,90.0,07:30:00,51.33,07:50:00,58.15,09:30:00,58.02,09:35:00,61.0,09:30:00,48.1,09:45:00,49.85,09:45:00,58.02,09:35:00,61.0,09:30:00,42.65,09:50:00,44.9043,10:00:00,58.02,09:35:00,61.0,09:30:00,33.68,10:30:00,39.07,10:30:00,39.07,10:35:00,63.78,12:15:00,33.68,10:30:00,39.11,16:00:00,49.6256,09:50:00,53.4,09:45:00,42.65,09:50:00,44.9043,10:00:00,44.2255,10:05:00,48.0,10:15:00,33.68,10:30:00,39.07,10:30:00,39.07,10:35:00,50.0,11:30:00,33.68,10:30:00,47.9444,11:30:00,47.821,11:35:00,63.78,12:15:00,39.0,15:45:00,39.11,16:00:00,44.2255,10:05:00,48.0,10:15:00,42.7168,10:05:00,46.35,10:15:00,39.07,10:35:00,43.44,10:50:00,33.68,10:30:00,40.7,11:00:00,47.821,11:35:00,63.78,12:15:00,45.18,11:30:00,48.48,12:30:00,48.5931,12:35:00,53.3,12:40:00,39.0,15:45:00,39.11,16:00:00,8.45,10.64,236.42
5.63,6.9,4.0,4.41,5330838,2020-12-29 06:00:00,IMTE,2020-12-29,3.95,42.531645569620245,True,4.15,08:20:00,5.99,09:25:00,4.0,07:40:00,4.94,09:30:00,4.8905,09:35:00,5.69,09:30:00,4.5,09:35:00,4.97,09:45:00,4.8905,09:35:00,6.3,09:55:00,4.5,09:35:00,6.3,09:55:00,4.8905,09:35:00,6.9,10:05:00,4.5,09:35:00,4.99,10:30:00,4.91,10:35:00,5.14,10:30:00,4.0,14:35:00,4.41,16:00:00,4.97,09:50:00,6.3,09:55:00,4.74,09:45:00,6.3,09:55:00,6.0,10:10:00,6.9,10:05:00,4.68,10:20:00,4.99,10:30:00,4.91,10:35:00,5.14,10:30:00,4.14,11:10:00,4.3478,11:30:00,4.35,11:35:00,4.5,15:35:00,4.0,14:35:00,4.41,16:00:00,6.0,10:10:00,6.9,10:05:00,5.4,10:10:00,5.4,10:10:00,4.91,10:35:00,5.14,10:30:00,4.39,10:55:00,4.5623,11:00:00,4.35,11:35:00,4.49,12:25:00,4.2,11:50:00,4.35,12:30:00,4.35,12:35:00,4.5,15:35:00,4.0,14:35:00,4.41,16:00:00,3.09,7.87,31.09
6.84,8.9,5.61,5.96,16464418,2021-02-01 06:00:00,IMTE,2021-02-01,5.11,33.85518590998042,True,7.24,07:35:00,7.89,09:00:00,6.25,08:05:00,6.7843,09:30:00,6.72,09:35:00,7.12,09:40:00,6.33,09:35:00,6.4899,09:45:00,6.72,09:35:00,7.65,09:55:00,5.78,10:00:00,5.97,10:00:00,6.72,09:35:00,7.65,09:55:00,5.61,10:15:00,6.3999,10:30:00,6.3653,10:35:00,8.9,11:20:00,5.71,13:10:00,6.08,16:00:00,6.4899,09:50:00,7.65,09:55:00,5.78,10:00:00,5.97,10:00:00,5.89,10:05:00,6.97,10:25:00,5.61,10:15:00,6.3999,10:30:00,6.3653,10:35:00,8.9,11:20:00,5.82,10:40:00,7.2161,11:30:00,7.25,11:35:00,7.4,11:45:00,5.71,13:10:00,6.08,16:00:00,5.89,10:05:00,6.68,10:00:00,5.61,10:15:00,5.83,10:15:00,6.3653,10:35:00,7.9399,10:55:00,5.82,10:40:00,7.1999,11:00:00,7.25,11:35:00,7.4,11:45:00,6.12,12:30:00,6.14,12:30:00,6.12,12:35:00,6.4,13:35:00,5.71,13:10:00,6.08,16:00:00,3.09,7.87,40.22
15.5,18.42,14.03,14.6,39183769,2021-03-17 05:00:00,IMTX,2021-03-17,11.63,33.276010318142724,True,14.38,07:35:00,16.25,08:25:00,13.45,07:30:00,15.58,09:30:00,15.515,09:35:00,16.0799,09:30:00,14.26,09:45:00,14.51,09:45:00,15.515,09:35:00,16.0799,09:30:00,14.03,09:55:00,14.17,10:00:00,15.515,09:35:00,18.13,10:25:00,14.03,09:55:00,17.0,10:30:00,17.05,10:35:00,18.42,10:40:00,14.12,14:15:00,14.5,16:00:00,14.51,09:50:00,14.71,09:45:00,14.03,09:55:00,14.17,10:00:00,14.23,10:05:00,18.13,10:25:00,14.1106,10:00:00,17.0,10:30:00,17.05,10:35:00,18.42,10:40:00,15.15,11:30:00,15.31,11:30:00,15.32,11:35:00,15.79,11:45:00,14.12,14:15:00,14.5,16:00:00,14.23,10:05:00,16.82,10:15:00,14.1106,10:00:00,16.66,10:15:00,17.05,10:35:00,18.42,10:40:00,15.93,11:00:00,16.23,11:00:00,15.32,11:35:00,15.79,11:45:00,14.55,12:05:00,15.06,12:30:00,15.05,12:35:00,15.6097,12:35:00,14.12,14:15:00,14.5,16:00:00,34.85,62.91,731.64
19.4608,19.4608,14.78,15.39,13505454,2021-03-08 06:00:00,IMVT,2021-03-08,13.51,44.04737231680237,True,15.0,08:10:00,22.0,09:05:00,13.76,08:00:00,17.82,09:30:00,17.93,09:35:00,19.49,09:30:00,16.5,09:45:00,16.55,09:45:00,17.93,09:35:00,19.49,09:30:00,15.87,10:00:00,16.3181,10:00:00,17.93,09:35:00,19.49,09:30:00,15.5601,10:20:00,15.94,10:30:00,15.97,10:35:00,16.25,14:35:00,14.78,11:55:00,15.4,16:00:00,16.55,09:50:00,17.4494,09:45:00,15.87,10:00:00,16.3181,10:00:00,16.27,10:05:00,16.4099,10:00:00,15.5601,10:20:00,15.94,10:30:00,15.97,10:35:00,16.24,10:30:00,15.13,10:50:00,15.2972,11:30:00,15.2972,11:35:00,16.25,14:35:00,14.78,11:55:00,15.4,16:00:00,16.27,10:05:00,16.4099,10:00:00,15.72,10:15:00,15.75,10:15:00,15.97,10:35:00,16.24,10:30:00,15.13,10:50:00,15.61,11:00:00,15.2972,11:35:00,15.51,11:30:00,14.78,11:55:00,15.01,12:30:00,15.01,12:35:00,16.25,14:35:00,14.95,12:45:00,15.4,16:00:00,38.31,97.92,1322.90
5.31,12.3,5.22,9.4,96809337,2021-03-09 06:00:00,INVO,2021-03-09,3.11,70.73954983922829,True,5.95,07:35:00,6.3,09:30:00,5.1,08:10:00,6.07,09:30:00,6.07,09:35:00,7.78,09:40:00,5.22,09:30:00,7.78,09:40:00,6.07,09:35:00,11.24,10:00:00,5.22,09:30:00,9.32,10:00:00,6.07,09:35:00,12.3,10:25:00,5.22,09:30:00,10.53,10:30:00,10.524,10:35:00,11.79,10:35:00,7.53,13:25:00,8.55,16:00:00,10.2,10:00:00,11.24,10:00:00,7.88,09:50:00,9.32,10:00:00,9.06,10:05:00,12.3,10:25:00,8.33,10:10:00,10.53,10:30:00,10.524,10:35:00,11.79,10:35:00,9.12,10:50:00,9.48,11:30:00,9.45,11:35:00,10.45,15:25:00,7.53,13:25:00,8.55,16:00:00,9.06,10:05:00,11.24,10:00:00,8.33,10:10:00,10.28,10:15:00,10.524,10:35:00,11.79,10:35:00,9.12,10:50:00,9.85,11:00:00,9.45,11:35:00,10.1,11:30:00,8.18,12:10:00,8.525,12:30:00,8.51,12:35:00,10.45,15:25:00,7.53,13:25:00,8.55,16:00:00,8.56,9.89,30.76
1.92,5.56,1.84,2.74,119516324,2020-12-30 06:00:00,IPDN,2020-12-30,1.37,40.14598540145984,True,1.39,07:50:00,2.38,08:35:00,1.37,08:20:00,2.14,09:30:00,2.1201,09:35:00,2.27,09:30:00,1.84,09:40:00,2.15,09:45:00,2.1201,09:35:00,3.09,10:00:00,1.84,09:40:00,3.09,10:00:00,2.1201,09:35:00,5.56,10:20:00,1.84,09:40:00,4.26,10:30:00,4.2693,10:35:00,4.95,10:30:00,2.59,15:55:00,2.8,16:00:00,2.14,09:50:00,3.09,10:00:00,1.89,09:45:00,3.09,10:00:00,3.03,10:05:00,5.56,10:20:00,2.12,10:00:00,4.26,10:30:00,4.2693,10:35:00,4.95,10:30:00,3.27,11:15:00,3.57,11:30:00,3.5689,11:35:00,3.87,11:45:00,2.59,15:55:00,2.8,16:00:00,3.03,10:05:00,4.86,10:15:00,2.12,10:00:00,4.86,10:15:00,4.2693,10:35:00,4.95,10:30:00,3.56,11:00:00,3.6989,11:00:00,3.5689,11:35:00,3.87,11:45:00,2.91,12:30:00,2.935,12:30:00,2.935,12:35:00,3.66,13:30:00,2.59,15:55:00,2.8,16:00:00,6.38,13.26,18.17
12.54,17.0,12.06,13.17,9435400,2021-01-21 06:00:00,IPWR,2021-01-21,9.11,37.65093304061471,True,9.4,07:55:00,14.59,09:15:00,9.39,08:05:00,12.57,09:30:00,12.6799,09:35:00,14.45,09:40:00,12.06,09:30:00,13.82,09:45:00,12.6799,09:35:00,17.0,09:55:00,12.06,09:30:00,16.14,10:00:00,12.6799,09:35:00,17.0,09:55:00,12.06,09:30:00,13.81,10:30:00,13.97,10:35:00,15.5,11:35:00,12.5,10:45:00,13.17,16:00:00,13.84,09:50:00,17.0,09:55:00,13.13,09:45:00,16.14,10:00:00,16.14,10:05:00,16.76,10:00:00,12.2,10:15:00,13.81,10:30:00,13.97,10:35:00,14.99,11:30:00,12.5,10:45:00,14.5353,11:30:00,14.48,11:35:00,15.5,11:35:00,12.5,15:40:00,13.17,16:00:00,16.14,10:05:00,16.76,10:00:00,12.2,10:15:00,12.52,10:15:00,13.97,10:35:00,14.35,10:30:00,12.5,10:45:00,13.4819,11:00:00,14.48,11:35:00,15.5,11:35:00,13.18,11:40:00,13.8775,12:30:00,13.8057,12:35:00,14.49,14:30:00,12.5,15:40:00,13.17,16:00:00,5.12,5.34,48.65
3.91,4.93,3.53,4.13,10683638,2021-01-12 06:00:00,IRIX,2021-01-12,2.86,36.71328671328673,True,3.58,07:35:00,4.64,08:35:00,3.5,08:00:00,4.3,09:30:00,4.295,09:35:00,4.93,09:45:00,3.686,09:30:00,4.7,09:45:00,4.295,09:35:00,4.93,09:45:00,3.686,09:30:00,4.38,10:00:00,4.295,09:35:00,4.93,09:45:00,3.686,09:30:00,3.85,10:30:00,3.85,10:35:00,4.39,14:40:00,3.53,10:50:00,4.19,16:00:00,4.6938,09:50:00,4.93,09:45:00,4.22,10:00:00,4.38,10:00:00,4.4,10:05:00,4.4999,10:00:00,3.82,10:10:00,3.85,10:30:00,3.85,10:35:00,4.04,10:30:00,3.53,10:50:00,3.69,11:30:00,3.68,11:35:00,4.39,14:40:00,3.63,12:15:00,4.19,16:00:00,4.4,10:05:00,4.4999,10:00:00,3.82,10:10:00,3.85,10:15:00,3.85,10:35:00,4.04,10:30:00,3.53,10:50:00,3.775,11:00:00,3.68,11:35:00,3.84,11:45:00,3.63,12:15:00,3.72,12:30:00,3.72,12:35:00,4.39,14:40:00,3.67,12:30:00,4.19,16:00:00,11.17,14.35,41.04
9.59,12.18,8.05,8.96,14593033,2020-10-27 05:00:00,ISIG,2020-10-27,6.649293,44.22585980193684,True,8.89,07:35:00,10.85,09:30:00,8.75,07:30:00,10.395,09:30:00,10.43,09:35:00,11.55,09:40:00,9.24,09:30:00,10.64,09:45:00,10.43,09:35:00,12.18,10:00:00,9.24,09:30:00,11.2525,10:00:00,10.43,09:35:00,12.18,10:00:00,9.24,09:30:00,9.73,10:30:00,9.765,10:35:00,10.29,10:35:00,8.05,12:30:00,8.68,16:00:00,10.64,09:50:00,12.18,10:00:00,9.94,09:45:00,11.2525,10:00:00,11.235,10:05:00,12.18,10:00:00,9.31,10:25:00,9.73,10:30:00,9.765,10:35:00,10.29,10:35:00,8.68,11:20:00,8.75,11:30:00,8.75,11:35:00,9.59,13:45:00,8.05,12:30:00,8.68,16:00:00,11.235,10:05:00,12.18,10:00:00,10.22,10:15:00,10.29,10:15:00,9.765,10:35:00,10.29,10:35:00,9.38,10:30:00,9.485,11:00:00,8.75,11:35:00,9.1,11:30:00,8.05,12:30:00,8.33,12:30:00,8.33,12:35:00,9.59,13:45:00,8.05,12:30:00,8.68,16:00:00,1.11,1.75,11.64
7.7,9.31,6.9342,7.14,7948780,2020-11-02 06:00:00,ISIG,2020-11-02,5.8107,32.514154921093855,True,8.26,07:35:00,8.26,07:30:00,6.93,08:40:00,7.56,09:30:00,7.525,09:35:00,8.96,09:45:00,7.14,09:30:00,8.505,09:45:00,7.525,09:35:00,9.31,10:00:00,7.14,09:30:00,8.9698,10:00:00,7.525,09:35:00,9.31,10:00:00,7.14,09:30:00,7.77,10:30:00,7.7707,10:35:00,8.61,10:55:00,6.9342,14:05:00,7.14,16:00:00,8.505,09:50:00,9.31,10:00:00,7.91,09:45:00,8.9698,10:00:00,8.995,10:05:00,9.31,10:00:00,7.77,10:30:00,7.77,10:30:00,7.7707,10:35:00,8.61,10:55:00,7.56,11:10:00,7.8981,11:30:00,7.875,11:35:00,8.54,12:05:00,6.9342,14:05:00,7.14,16:00:00,8.995,10:05:00,9.31,10:00:00,7.98,10:15:00,8.05,10:15:00,7.7707,10:35:00,8.61,10:55:00,7.77,10:30:00,8.0381,11:00:00,7.875,11:35:00,8.54,12:05:00,7.77,11:30:00,8.0983,12:30:00,8.0507,12:35:00,8.33,12:30:00,6.9342,14:05:00,7.14,16:00:00,1.11,1.75,10.17
13.7,13.98,11.35,11.84,8305358,2021-06-17 05:00:00,ISUN,2021-06-17,10.15,34.975369458128064,True,10.0,08:45:00,15.0,09:20:00,10.0,08:25:00,13.0018,09:30:00,13.04,09:35:00,13.98,09:30:00,11.81,09:45:00,12.08,09:45:00,13.04,09:35:00,13.98,09:30:00,11.45,09:55:00,11.95,10:00:00,13.04,09:35:00,13.98,09:30:00,11.35,10:10:00,11.925,10:30:00,11.94,10:35:00,13.0,12:40:00,11.45,15:20:00,11.56,16:00:00,12.09,09:50:00,13.6,09:45:00,11.45,09:55:00,11.95,10:00:00,11.92,10:05:00,12.1,10:05:00,11.35,10:10:00,11.925,10:30:00,11.94,10:35:00,12.63,11:05:00,11.6,10:40:00,11.91,11:30:00,11.9502,11:35:00,13.0,12:40:00,11.45,15:20:00,11.56,16:00:00,11.92,10:05:00,12.1,10:05:00,11.35,10:10:00,11.6,10:15:00,11.94,10:35:00,12.499,11:00:00,11.6,10:40:00,12.22,11:00:00,11.9502,11:35:00,12.96,12:30:00,11.74,11:50:00,12.63,12:30:00,12.605,12:35:00,13.0,12:40:00,11.45,15:20:00,11.56,16:00:00,5.0,5.31,53.90
29.6,29.765,25.6,27.5,4361070,2021-06-14 05:00:00,ITOS,2021-06-14,20.03,47.77833250124812,True,30.22,07:35:00,32.79,07:30:00,26.65,09:30:00,27.07,09:30:00,27.2399,09:35:00,29.765,09:30:00,25.9,09:40:00,26.2,09:45:00,27.2399,09:35:00,29.765,09:30:00,25.6,09:50:00,26.33,10:00:00,27.2399,09:35:00,29.765,09:30:00,25.6,09:50:00,27.64,10:30:00,27.565,10:35:00,29.75,11:55:00,27.05,10:50:00,27.5,16:00:00,26.18,09:50:00,27.0,09:50:00,25.6,09:50:00,26.33,10:00:00,26.43,10:05:00,28.43,10:05:00,25.95,10:00:00,27.64,10:30:00,27.565,10:35:00,28.15,11:10:00,27.05,10:50:00,27.559,11:30:00,27.44,11:35:00,29.75,11:55:00,27.25,11:30:00,27.5,16:00:00,26.43,10:05:00,28.43,10:05:00,25.95,10:00:00,27.5,10:15:00,27.565,10:35:00,27.77,10:55:00,27.05,10:50:00,27.44,11:00:00,27.44,11:35:00,29.75,11:55:00,27.25,11:30:00,27.68,12:30:00,27.71,12:35:00,27.94,14:15:00,27.25,13:45:00,27.5,16:00:00,34.85,35.09,702.85
