open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,closed_up,gap_percent,max_up_percent,max_down_percent,max_up_percent_30,max_down_percent_30,max_up_percent_50,max_down_percent_50,max_up_percent_100,float,shares,market_cap,DATA_MISSING_FINVIZ,pre_market_open,pre_market_high,pre_market_high_time,pre_market_high_touch,pre_market_low,pre_market_low_time,pre_market_low_touch,pre_market_close,day_open,day_high,day_high_time,day_high_touch,day_low,day_low_time,day_low_touch,day_close,930_945_open,930_945_high,930_945_high_time,930_945_high_touch,930_945_low,930_945_low_time,930_945_low_touch,930_945_close,945_950_open,945_950_high,945_950_high_time,945_950_high_touch,945_950_low,945_950_low_time,945_950_low_touch,945_950_close,945_955_open,945_955_high,945_955_high_time,945_955_high_touch,945_955_low,945_955_low_time,945_955_low_touch,945_955_close,945_10_open,945_10_high,945_10_high_time,945_10_high_touch,945_10_low,945_10_low_time,945_10_low_touch,945_10_close,945_4_open,945_4_high,945_4_high_time,945_4_high_touch,945_4_low,945_4_low_time,945_4_low_touch,945_4_close,930_10_open,930_10_high,930_10_high_time,930_10_high_touch,930_10_low,930_10_low_time,930_10_low_touch,930_10_close,10_4_open,10_4_high,10_4_high_time,10_4_high_touch,10_4_low,10_4_low_time,10_4_low_touch,10_4_close,930_1030_open,930_1030_high,930_1030_high_time,930_1030_high_touch,930_1030_low,930_1030_low_time,930_1030_low_touch,930_1030_close,1030_4_open,1030_4_high,1030_4_high_time,1030_4_high_touch,1030_4_low,1030_4_low_time,1030_4_low_touch,1030_4_close,930_11_open,930_11_high,930_11_high_time,930_11_high_touch,930_11_low,930_11_low_time,930_11_low_touch,930_11_close,11_4_open,11_4_high,11_4_high_time,11_4_high_touch,11_4_low,11_4_low_time,11_4_low_touch,11_4_close,1130_4_open,1130_4_high,1130_4_high_time,1130_4_high_touch,1130_4_low,1130_4_low_time,1130_4_low_touch,1130_4_close,12_4_open,12_4_high,12_4_high_time,12_4_high_touch,12_4_low,12_4_low_time,12_4_low_touch,12_4_close,DATA_MISSING_5MIN,DATA_MISSING_STATS
46.0,46.62,39.9201,42.01,15972120,2021-10-01 05:00:00,AVIR,2021-10-01,35.06,False,31.20365088419851,1.3478260869565162,13.217173913043483,False,False,False,False,False,82.74,82.74,2900.86,,45.1,51.93,08:35:00,1.0,44.53,09:30:00,1.0,45.435,45.49,46.62,09:30:00,1.0,39.9201,10:30:00,1.0,42.22,45.49,46.62,09:30:00,1.0,41.3,09:40:00,1.0,42.08,42.15,43.32,09:50:00,1.0,41.34,09:45:00,1.0,42.8,42.15,43.32,09:50:00,1.0,41.34,09:45:00,1.0,42.19,42.15,43.32,09:50:00,1.0,41.34,09:45:00,1.0,42.275,42.15,44.49,13:30:00,1.0,39.9201,10:30:00,1.0,42.22,45.49,46.62,09:30:00,1.0,41.3,09:40:00,1.0,42.275,42.29,44.49,13:30:00,1.0,39.9201,10:30:00,1.0,42.22,45.49,46.62,09:30:00,1.0,39.9201,10:30:00,1.0,40.19,40.12,44.49,13:30:00,1.0,39.9201,10:30:00,1.0,42.22,45.49,46.62,09:30:00,1.0,39.9201,10:30:00,1.0,41.91,41.91,44.49,13:30:00,1.0,41.4,11:20:00,1.0,42.22,42.11,44.49,13:30:00,1.0,41.59,15:50:00,1.0,42.22,42.8299,44.49,13:30:00,1.0,41.59,15:50:00,1.0,42.22,,
25.0,26.93135,22.715,22.865,1315396,2021-02-04 06:00:00,AVNW,2021-02-04,19.765,False,26.48621300278269,7.725399999999992,9.14,False,False,False,False,False,11.16,11.16,220.58,,24.105,25.945,08:20:00,1.0,24.1,07:45:00,1.0,24.775,24.6625,26.93135,09:40:00,1.0,22.715,15:55:00,1.0,23.245,24.6625,26.93135,09:40:00,1.0,24.46,09:35:00,1.0,25.0125,25.0675,26.625,09:45:00,1.0,24.54,09:45:00,1.0,25.055,25.0675,26.625,09:45:00,1.0,24.54,09:45:00,1.0,24.755,25.0675,26.625,09:45:00,1.0,24.54,09:45:00,1.0,24.995,25.0675,26.625,09:45:00,1.0,22.715,15:55:00,1.0,23.245,24.6625,26.93135,09:40:00,1.0,24.46,09:35:00,1.0,24.995,25.0,26.0875,10:15:00,1.0,22.715,15:55:00,1.0,23.245,24.6625,26.93135,09:40:00,1.0,24.04,10:20:00,1.0,24.975,24.995,25.66,12:45:00,1.0,22.715,15:55:00,1.0,23.245,24.6625,26.93135,09:40:00,1.0,24.04,10:20:00,1.0,24.11,24.135,25.66,12:45:00,1.0,22.715,15:55:00,1.0,23.245,24.5081,25.66,12:45:00,1.0,22.715,15:55:00,1.0,23.245,25.24995,25.66,12:45:00,1.0,22.715,15:55:00,1.0,23.245,,
19.94,28.7,13.8001,14.91,116590760,2021-02-04 06:00:00,AVXL,2021-02-04,10.38,False,92.10019267822736,43.93179538615846,30.79187562688065,True,True,False,False,False,70.59,70.59,732.72,,20.94,22.0,07:30:00,1.0,16.8,08:50:00,1.0,21.7911,21.7873,28.7,10:15:00,1.0,13.8001,14:25:00,1.0,14.43,21.7873,22.79,09:45:00,1.0,18.05,09:30:00,1.0,22.79,23.0,25.0,09:50:00,1.0,19.05,09:45:00,1.0,22.9599,23.0,25.0,09:50:00,1.0,19.05,09:45:00,1.0,22.3001,23.0,25.0,09:50:00,1.0,19.05,09:45:00,1.0,22.32,23.0,28.7,10:15:00,1.0,13.8001,14:25:00,1.0,14.43,21.7873,25.0,09:50:00,1.0,18.05,09:30:00,1.0,22.32,22.33,28.7,10:15:00,1.0,13.8001,14:25:00,1.0,14.43,21.7873,28.7,10:15:00,1.0,18.05,09:30:00,1.0,23.43,23.4299,23.85,10:30:00,1.0,13.8001,14:25:00,1.0,14.43,21.7873,28.7,10:15:00,1.0,18.05,09:30:00,1.0,20.3895,20.39,21.0,11:00:00,2.0,13.8001,14:25:00,1.0,14.43,16.85,19.84,12:50:00,1.0,13.8001,14:25:00,1.0,14.43,17.0221,19.84,12:50:00,1.0,13.8001,14:25:00,1.0,14.43,,
14.98,15.6,13.8,14.995,4522091,2021-01-27 06:00:00,AXDX,2021-01-27,12.0,True,24.83333333333334,4.138851802403199,7.877169559412548,False,False,False,False,False,61.05,61.05,732.6,,14.02,16.74,09:15:00,1.0,13.6,08:40:00,1.0,15.25,15.175,15.6,11:25:00,2.0,13.8,10:05:00,1.0,14.03,15.175,15.5,09:30:00,1.0,14.09,09:45:00,1.0,14.09,14.1,14.7324,09:45:00,1.0,13.91,09:50:00,1.0,14.42,14.1,14.7324,09:45:00,1.0,13.91,09:50:00,1.0,14.5782,14.1,14.7324,09:45:00,1.0,13.91,09:50:00,1.0,14.0501,14.1,15.6,11:25:00,2.0,13.8,10:05:00,1.0,14.03,15.175,15.5,09:30:00,1.0,13.91,09:50:00,1.0,14.0501,14.064,15.6,11:25:00,2.0,13.8,10:05:00,1.0,14.03,15.175,15.5,09:30:00,1.0,13.8,10:05:00,1.0,14.55,14.52,15.6,11:25:00,2.0,14.03,16:00:00,1.0,14.03,15.175,15.5,09:30:00,1.0,13.8,10:05:00,1.0,14.98,14.99,15.6,11:25:00,2.0,14.03,16:00:00,1.0,14.03,15.35,15.6,14:45:00,1.0,14.03,16:00:00,1.0,14.03,15.172,15.6,14:45:00,1.0,14.03,16:00:00,1.0,14.03,,
4.8,4.81,4.25,4.31,2608928,2021-07-06 05:00:00,AXLA,2021-07-06,3.97,False,20.906801007556663,0.2083333333333289,11.45833333333333,False,False,False,False,False,37.73,37.73,149.79,,5.08,5.11,07:34:00,1.0,4.65,09:30:00,1.0,4.6501,4.65,4.81,09:30:00,1.0,4.25,12:11:00,1.0,4.31,4.65,4.81,09:30:00,1.0,4.42,09:42:00,4.0,4.57,4.5437,4.64,09:47:00,1.0,4.42,09:45:00,1.0,4.525,4.5437,4.64,09:47:00,1.0,4.42,09:45:00,1.0,4.56,4.5437,4.64,09:47:00,1.0,4.42,09:45:00,1.0,4.5213,4.5437,4.64,09:47:00,1.0,4.25,12:11:00,1.0,4.31,4.65,4.81,09:30:00,1.0,4.42,09:42:00,4.0,4.5213,4.53,4.6195,10:05:00,1.0,4.25,12:11:00,1.0,4.31,4.65,4.81,09:30:00,1.0,4.42,09:42:00,4.0,4.5,4.505,4.58,13:44:00,1.0,4.25,12:11:00,1.0,4.31,4.65,4.81,09:30:00,1.0,4.32,10:55:00,1.0,4.38,4.38,4.58,13:44:00,1.0,4.25,12:11:00,1.0,4.31,4.38,4.58,13:44:00,1.0,4.25,12:11:00,1.0,4.31,4.3701,4.58,13:44:00,1.0,4.25,12:11:00,1.0,4.31,,
5.14,5.87,3.2105,3.56,13489446,2021-07-13 05:00:00,BAOS,2021-07-13,4.05,False,26.91358024691358,14.202334630350204,37.53891050583657,False,True,False,False,False,26.76,26.76,108.38,,5.08,5.73,07:44:00,1.0,5.03,08:02:00,1.0,5.41,5.41,5.87,09:32:00,1.0,3.2105,14:06:00,1.0,3.53,5.41,5.87,09:32:00,1.0,4.62,09:45:00,1.0,4.62,4.62,4.72,09:45:00,1.0,4.43,09:49:00,1.0,4.5408,4.62,4.72,09:45:00,1.0,4.31,09:53:00,2.0,4.41,4.62,4.72,09:45:00,1.0,4.31,09:53:00,2.0,4.51,4.62,4.72,09:45:00,1.0,3.2105,14:06:00,1.0,3.53,5.41,5.87,09:32:00,1.0,4.31,09:53:00,2.0,4.51,4.51,4.6,10:00:00,1.0,3.2105,14:06:00,1.0,3.53,5.41,5.87,09:32:00,1.0,4.18,10:10:00,1.0,4.33,4.33,4.4,10:32:00,1.0,3.2105,14:06:00,1.0,3.53,5.41,5.87,09:32:00,1.0,4.05,10:41:00,1.0,4.18,4.18,4.28,11:02:00,1.0,3.2105,14:06:00,1.0,3.53,4.16,4.2241,11:51:00,1.0,3.2105,14:06:00,1.0,3.53,4.18,4.1994,12:01:00,1.0,3.2105,14:06:00,1.0,3.53,,
40.66,40.9,32.25,35.33,21720185,2021-01-29 06:00:00,BBBY,2021-01-29,33.64,False,20.86801426872769,0.5902606984751648,20.683718642400382,False,False,False,False,False,101.95,101.95,3429.6,,37.8,42.1,09:05:00,1.0,37.1,07:45:00,1.0,37.47,37.57,40.9,09:30:00,1.0,32.25,14:40:00,1.0,34.92,37.57,40.9,09:30:00,1.0,36.02,09:45:00,1.0,36.545,36.49,37.0999,09:45:00,1.0,36.02,09:45:00,1.0,36.7167,36.49,37.49,09:55:00,1.0,36.02,09:45:00,1.0,36.88,36.49,37.49,09:55:00,1.0,35.8,10:00:00,1.0,36.3096,36.49,38.7496,10:50:00,1.0,32.25,14:40:00,1.0,34.92,37.57,40.9,09:30:00,1.0,35.8,10:00:00,1.0,36.3096,36.3055,38.7496,10:50:00,1.0,32.25,14:40:00,1.0,34.92,37.57,40.9,09:30:00,1.0,34.0,10:10:00,1.0,36.2999,36.28,38.7496,10:50:00,1.0,32.25,14:40:00,1.0,34.92,37.57,40.9,09:30:00,1.0,34.0,10:10:00,1.0,37.931,37.9526,38.7147,11:30:00,1.0,32.25,14:40:00,1.0,34.92,38.0853,38.7147,11:30:00,1.0,32.25,14:40:00,1.0,34.92,37.97,38.35,12:05:00,1.0,32.25,14:40:00,1.0,34.92,,
5.97,9.4,4.43,4.56,214918050,2021-01-21 06:00:00,BBIG,2021-01-21,1.54,False,287.6623376623377,57.453936348408725,25.79564489112228,True,False,True,False,False,107.02,107.02,164.81,,5.79,6.48,09:30:00,1.0,4.65,08:15:00,1.0,6.4125,6.4,9.4,10:00:00,1.0,4.21,16:00:00,1.0,4.44,6.4,6.9,09:45:00,1.0,5.65,09:30:00,1.0,6.455,6.47,7.59,09:50:00,1.0,6.0701,09:45:00,1.0,7.345,6.47,9.2,09:55:00,1.0,6.0701,09:45:00,1.0,9.065,6.47,9.4,10:00:00,1.0,6.0701,09:45:00,1.0,8.75,6.47,9.4,10:00:00,1.0,4.21,16:00:00,1.0,4.44,6.4,9.4,10:00:00,1.0,5.65,09:30:00,1.0,8.75,8.7478,9.4,10:00:00,1.0,4.21,16:00:00,1.0,4.44,6.4,9.4,10:00:00,1.0,5.65,09:30:00,1.0,8.1701,8.1899,8.37,10:30:00,1.0,4.21,16:00:00,1.0,4.44,6.4,9.4,10:00:00,1.0,5.65,09:30:00,1.0,6.4104,6.4159,6.95,11:15:00,1.0,4.21,16:00:00,1.0,4.44,6.5165,6.88,12:15:00,1.0,4.21,16:00:00,1.0,4.44,6.47,6.88,12:15:00,1.0,4.21,16:00:00,1.0,4.44,,
4.87,5.15,3.5,3.53,30209228,2021-02-23 06:00:00,BBIG,2021-02-23,4.01,False,21.44638403990026,5.749486652977418,28.13141683778234,False,False,False,False,False,107.02,107.02,429.15,,4.06,6.76,08:15:00,1.0,3.96,07:35:00,1.0,4.64,4.63,5.15,09:30:00,1.0,3.5,15:30:00,3.0,3.59,4.63,5.15,09:30:00,1.0,4.15,09:45:00,1.0,4.23,4.23,4.57,09:45:00,1.0,4.14,09:50:00,1.0,4.29,4.23,4.57,09:45:00,1.0,4.14,09:50:00,1.0,4.39,4.23,4.57,09:45:00,1.0,4.14,09:50:00,1.0,4.4294,4.23,4.81,10:40:00,1.0,3.5,15:30:00,3.0,3.59,4.63,5.15,09:30:00,1.0,4.14,09:50:00,1.0,4.4294,4.43,4.81,10:40:00,1.0,3.5,15:30:00,3.0,3.59,4.63,5.15,09:30:00,1.0,4.04,10:20:00,1.0,4.185,4.19,4.81,10:40:00,1.0,3.5,15:30:00,3.0,3.59,4.63,5.15,09:30:00,1.0,4.04,10:20:00,1.0,4.35,4.365,4.49,11:00:00,1.0,3.5,15:30:00,3.0,3.59,3.92,3.97,11:35:00,1.0,3.5,15:30:00,3.0,3.59,3.72,3.8702,12:15:00,1.0,3.5,15:30:00,3.0,3.59,,
3.53,5.97,3.35,5.3,238322060,2021-08-27 05:00:00,BBIG,2021-08-27,2.93,True,20.47781569965869,69.12181303116148,5.099150141643052,True,False,True,False,False,107.02,107.02,313.57,,3.05,3.65,09:30:00,1.0,2.97,08:30:00,2.0,3.38,3.385,5.97,14:25:00,1.0,3.35,09:40:00,1.0,5.73,3.385,3.65,09:30:00,1.0,3.35,09:40:00,1.0,3.4877,3.4899,3.79,09:50:00,1.0,3.42,09:45:00,1.0,3.7799,3.4899,3.79,09:50:00,2.0,3.42,09:45:00,1.0,3.61,3.4899,3.79,09:50:00,2.0,3.42,09:45:00,1.0,3.57,3.4899,5.97,14:25:00,1.0,3.42,09:45:00,1.0,5.73,3.385,3.79,09:50:00,2.0,3.35,09:40:00,1.0,3.57,3.5691,5.97,14:25:00,1.0,3.52,10:10:00,1.0,5.73,3.385,3.97,10:30:00,1.0,3.35,09:40:00,1.0,3.945,3.9499,5.97,14:25:00,1.0,3.78,10:40:00,1.0,5.73,3.385,3.98,10:35:00,1.0,3.35,09:40:00,1.0,3.91,3.9183,5.97,14:25:00,1.0,3.8,11:20:00,1.0,5.73,3.9183,5.97,14:25:00,1.0,3.85,11:30:00,1.0,5.73,4.18,5.97,14:25:00,1.0,4.07,13:15:00,1.0,5.73,,
9.1,10.0,6.48,7.06,330669690,2021-08-30 05:00:00,BBIG,2021-08-30,5.3,False,71.69811320754717,9.890109890109894,28.791208791208785,False,False,False,False,False,107.02,107.02,567.21,,8.45,10.0,09:30:00,1.0,7.6,07:45:00,1.0,9.251,9.251,10.0,09:30:00,2.0,6.48,12:05:00,1.0,7.1,9.251,10.0,09:30:00,2.0,8.47,09:35:00,1.0,8.86,8.87,9.49,09:45:00,1.0,8.5,09:45:00,1.0,8.985,8.87,9.49,09:45:00,1.0,8.5,09:45:00,1.0,8.67,8.87,9.49,09:45:00,1.0,7.91,10:00:00,1.0,7.91,8.87,9.49,09:45:00,1.0,6.48,12:05:00,1.0,7.1,9.251,10.0,09:30:00,2.0,7.91,10:00:00,1.0,7.91,7.75,8.72,10:00:00,1.0,6.48,12:05:00,1.0,7.1,9.251,10.0,09:30:00,2.0,6.83,10:15:00,1.0,7.38,7.39,8.2,10:45:00,2.0,6.48,12:05:00,1.0,7.1,9.251,10.0,09:30:00,2.0,6.83,10:15:00,1.0,7.865,7.8713,8.0199,11:10:00,1.0,6.48,12:05:00,1.0,7.1,7.419,7.975,13:25:00,1.0,6.48,12:05:00,1.0,7.1,6.65,7.975,13:25:00,1.0,6.48,12:05:00,1.0,7.1,,
10.75,12.04,10.21,11.85,37550049,2021-02-01 06:00:00,BCRX,2021-02-01,8.52,True,26.173708920187803,11.999999999999991,5.02325581395348,False,False,False,False,False,178.13,178.13,1517.67,,10.8,11.1,08:00:00,1.0,10.0,08:15:00,1.0,10.27,10.2848,12.04,14:20:00,1.0,10.21,09:35:00,1.0,11.9,10.2848,10.8,09:30:00,1.0,10.21,09:35:00,1.0,10.335,10.325,10.535,09:45:00,1.0,10.29,09:50:00,1.0,10.345,10.325,10.64,09:55:00,1.0,10.29,09:50:00,1.0,10.6201,10.325,11.1,10:00:00,1.0,10.29,09:50:00,1.0,11.0,10.325,12.04,14:20:00,1.0,10.29,09:50:00,1.0,11.9,10.2848,11.1,10:00:00,1.0,10.21,09:35:00,1.0,11.0,11.0296,12.04,14:20:00,1.0,10.56,10:00:00,1.0,11.9,10.2848,11.55,10:10:00,1.0,10.21,09:35:00,1.0,11.0699,11.065,12.04,14:20:00,1.0,10.71,11:10:00,1.0,11.9,10.2848,11.55,10:10:00,1.0,10.21,09:35:00,1.0,10.85,10.845,12.04,14:20:00,1.0,10.71,11:10:00,1.0,11.9,10.938,12.04,14:20:00,1.0,10.8701,12:40:00,1.0,11.9,11.005,12.04,14:20:00,1.0,10.8701,12:40:00,1.0,11.9,,
6.61,9.0,5.66,6.18,146762750,2021-06-02 05:00:00,BCTX,2021-06-02,3.18,False,107.86163522012578,36.157337367624805,14.372163388804845,True,False,False,False,False,14.33,14.33,45.57,,6.15,7.17,09:30:00,1.0,5.91,07:35:00,1.0,6.91,6.9299,9.0,10:15:00,1.0,5.66,12:30:00,1.0,6.12,6.9299,7.17,09:30:00,1.0,6.12,09:35:00,1.0,7.12,7.3,8.0,09:50:00,1.0,6.54,09:45:00,1.0,6.77,7.3,8.0,09:50:00,1.0,6.54,09:45:00,1.0,6.745,7.3,8.0,09:50:00,1.0,6.54,09:45:00,1.0,7.68,7.3,9.0,10:15:00,1.0,5.66,12:30:00,1.0,6.12,6.9299,8.0,09:50:00,1.0,6.12,09:35:00,1.0,7.68,7.68,9.0,10:15:00,1.0,5.66,12:30:00,1.0,6.12,6.9299,9.0,10:15:00,1.0,6.12,09:35:00,1.0,8.02,8.0601,8.68,10:35:00,1.0,5.66,12:30:00,1.0,6.12,6.9299,9.0,10:15:00,1.0,6.12,09:35:00,1.0,7.925,7.91,8.6,11:15:00,1.0,5.66,12:30:00,1.0,6.12,7.89,7.99,11:30:00,1.0,5.66,12:30:00,1.0,6.12,7.015,7.25,12:00:00,1.0,5.66,12:30:00,1.0,6.12,,
0.4601,1.2,0.36,0.54,4836988,2021-10-22 05:00:00,BENER,2021-10-22,0.370101,True,24.31741605669804,160.81286676809387,21.75613996957184,True,False,True,False,True,0.0,0.0,0.0,,0.6,0.6,08:10:00,4.0,0.4601,09:30:00,1.0,0.4701,0.473446,1.2,13:50:00,1.0,0.36,15:55:00,1.0,0.53,0.473446,0.473446,09:35:00,1.0,0.420101,09:40:00,2.0,0.43,0.43,0.43,09:45:00,2.0,0.420101,09:45:00,1.0,0.43,0.43,0.43,09:45:00,2.0,0.420101,09:45:00,1.0,0.43,0.43,0.43,09:45:00,2.0,0.420101,09:45:00,1.0,0.43,0.43,1.2,13:50:00,1.0,0.36,15:55:00,1.0,0.53,0.473446,0.473446,09:35:00,1.0,0.420101,09:40:00,2.0,0.43,0.4497,1.2,13:50:00,1.0,0.36,15:55:00,1.0,0.53,0.473446,0.473446,09:35:00,1.0,0.420101,09:40:00,2.0,0.44,0.44,1.2,13:50:00,1.0,0.36,15:55:00,1.0,0.53,0.473446,0.473446,09:35:00,1.0,0.420101,09:40:00,2.0,0.44,0.43,1.2,13:50:00,1.0,0.36,15:55:00,1.0,0.53,0.44,1.2,13:50:00,1.0,0.36,15:55:00,1.0,0.53,0.44,1.2,13:50:00,1.0,0.36,15:55:00,1.0,0.53,,
4.0,4.03,3.0,3.12,22010089,2021-02-10 06:00:00,BHTG,2021-02-10,2.59,False,54.44015444015445,0.7500000000000062,25.0,False,False,False,False,False,28.26,28.26,73.19,,4.67,4.87,07:35:00,1.0,3.6,09:30:00,1.0,3.79,3.79,4.03,09:30:00,1.0,3.0,10:45:00,3.0,3.14,3.79,4.03,09:30:00,1.0,3.41,09:40:00,1.0,3.6506,3.7,3.75,09:45:00,1.0,3.4201,09:45:00,1.0,3.5697,3.7,3.75,09:45:00,1.0,3.4201,09:45:00,1.0,3.57,3.7,3.75,09:45:00,1.0,3.41,10:00:00,1.0,3.4163,3.7,3.75,09:45:00,1.0,3.0,10:45:00,3.0,3.14,3.79,4.03,09:30:00,1.0,3.41,09:40:00,2.0,3.4163,3.4148,3.57,10:00:00,1.0,3.0,10:45:00,3.0,3.14,3.79,4.03,09:30:00,1.0,3.02,10:25:00,1.0,3.12,3.12,3.39,11:05:00,2.0,3.0,10:45:00,3.0,3.14,3.79,4.03,09:30:00,1.0,3.0,10:45:00,3.0,3.33,3.31,3.39,11:05:00,2.0,3.06,14:55:00,4.0,3.14,3.1681,3.39,13:45:00,1.0,3.06,14:55:00,4.0,3.14,3.27,3.39,13:45:00,1.0,3.06,14:55:00,4.0,3.14,,
2.35,2.4,1.87,1.95,32092464,2021-03-18 05:00:00,BHTG,2021-03-18,1.88,False,25.00000000000001,2.127659574468077,20.42553191489361,False,False,False,False,False,28.26,28.26,53.13,,2.7,2.75,07:50:00,3.0,2.22,09:30:00,1.0,2.2998,2.29,2.4,09:30:00,1.0,1.87,14:45:00,5.0,1.93,2.29,2.4,09:30:00,1.0,2.1,09:40:00,1.0,2.13,2.1281,2.2,09:50:00,1.0,2.11,09:45:00,1.0,2.15,2.1281,2.2,09:50:00,1.0,2.11,09:45:00,1.0,2.14,2.1281,2.2,09:50:00,1.0,2.04,10:00:00,1.0,2.05,2.1281,2.2,09:50:00,1.0,1.87,14:45:00,5.0,1.93,2.29,2.4,09:30:00,1.0,2.04,10:00:00,1.0,2.05,2.05,2.15,10:00:00,1.0,1.87,14:45:00,5.0,1.93,2.29,2.4,09:30:00,1.0,2.0,10:20:00,3.0,2.03,2.02,2.07,12:45:00,1.0,1.87,14:45:00,5.0,1.93,2.29,2.4,09:30:00,1.0,1.94,10:45:00,3.0,1.98,1.985,2.07,12:45:00,1.0,1.87,14:45:00,5.0,1.93,1.965,2.07,12:45:00,1.0,1.87,14:45:00,5.0,1.93,1.955,2.07,12:45:00,1.0,1.87,14:45:00,5.0,1.93,,
6.37,6.4,5.16,5.3,4781166,2021-03-30 05:00:00,BIOC,2021-03-30,5.15,False,23.689320388349508,0.4709576138147606,18.995290423861853,False,False,False,False,False,14.72,14.72,75.81,,6.02,6.56,08:55:00,1.0,5.9,07:35:00,1.0,6.1801,6.1801,6.4,09:30:00,1.0,5.16,14:00:00,1.0,5.3,6.1801,6.4,09:30:00,1.0,5.8,09:45:00,1.0,5.88,5.87,5.9199,09:45:00,1.0,5.5801,09:50:00,1.0,5.63,5.87,5.9199,09:45:00,1.0,5.5801,09:50:00,1.0,5.71,5.87,5.9199,09:45:00,1.0,5.41,10:00:00,1.0,5.506,5.87,5.9199,09:45:00,1.0,5.16,14:00:00,1.0,5.3,6.1801,6.4,09:30:00,1.0,5.41,10:00:00,1.0,5.506,5.5186,5.8,10:20:00,1.0,5.16,14:00:00,1.0,5.3,6.1801,6.4,09:30:00,1.0,5.41,10:00:00,1.0,5.55,5.5597,5.67,10:35:00,1.0,5.16,14:00:00,1.0,5.3,6.1801,6.4,09:30:00,1.0,5.41,10:00:00,1.0,5.51,5.52,5.56,11:10:00,1.0,5.16,14:00:00,1.0,5.3,5.459,5.5,11:35:00,1.0,5.16,14:00:00,1.0,5.3,5.44,5.4599,12:05:00,1.0,5.16,14:00:00,1.0,5.3,,
0.71,1.15,0.6637,1.04,365555190,2021-01-12 06:00:00,BIOL,2021-01-12,0.5775,True,22.943722943722936,61.97183098591549,6.521126760563382,True,False,True,False,False,150.66,150.66,87.01,,0.5799,0.738,09:25:00,1.0,0.57,08:50:00,1.0,0.72,0.7288,1.15,15:00:00,1.0,0.6637,09:35:00,1.0,1.05,0.7288,0.77,09:45:00,1.0,0.6637,09:35:00,1.0,0.76,0.7601,0.8358,09:50:00,1.0,0.716,09:45:00,1.0,0.800801,0.7601,0.8675,09:55:00,1.0,0.716,09:45:00,1.0,0.8598,0.7601,0.8675,09:55:00,1.0,0.716,09:45:00,1.0,0.85,0.7601,1.15,15:00:00,1.0,0.7,10:45:00,1.0,1.05,0.7288,0.8675,09:55:00,1.0,0.6637,09:35:00,1.0,0.85,0.8495,1.15,15:00:00,1.0,0.7,10:45:00,1.0,1.05,0.7288,0.8675,09:55:00,1.0,0.6637,09:35:00,1.0,0.8077,0.8088,1.15,15:00:00,1.0,0.7,10:45:00,1.0,1.05,0.7288,0.8675,09:55:00,1.0,0.6637,09:35:00,1.0,0.763599,0.7622,1.15,15:00:00,1.0,0.7302,11:30:00,1.0,1.05,0.753,1.15,15:00:00,1.0,0.7302,11:30:00,1.0,1.05,0.750451,1.15,15:00:00,1.0,0.741,12:00:00,1.0,1.05,,
1.26,1.38,0.8627,0.92,212557980,2021-01-13 06:00:00,BIOL,2021-01-13,1.04,False,21.15384615384615,9.523809523809517,31.531746031746028,False,True,False,False,False,150.66,150.66,156.69,,1.11,1.38,09:30:00,1.0,1.1,07:30:00,1.0,1.3193,1.32,1.38,09:30:00,1.0,0.8627,11:55:00,1.0,0.925,1.32,1.38,09:30:00,1.0,1.12,09:45:00,1.0,1.17,1.1692,1.19,09:45:00,1.0,1.12,09:45:00,1.0,1.1705,1.1692,1.19,09:45:00,1.0,1.08,09:55:00,1.0,1.105,1.1692,1.19,09:45:00,1.0,1.08,09:55:00,2.0,1.11,1.1692,1.19,09:45:00,1.0,0.8627,11:55:00,1.0,0.925,1.32,1.38,09:30:00,1.0,1.08,09:55:00,2.0,1.11,1.12,1.14,10:00:00,1.0,0.8627,11:55:00,1.0,0.925,1.32,1.38,09:30:00,1.0,0.883,10:15:00,1.0,1.05,1.0501,1.09,10:30:00,1.0,0.8627,11:55:00,1.0,0.925,1.32,1.38,09:30:00,1.0,0.883,10:15:00,1.0,0.9644,0.964201,1.0,12:20:00,1.0,0.8627,11:55:00,1.0,0.925,0.9556,1.0,12:20:00,1.0,0.8627,11:55:00,1.0,0.925,0.9232,1.0,12:20:00,1.0,0.874,12:00:00,1.0,0.925,,
